DE_gene,logFC,AveExpr,t,P.Value
MSTRG.24691|ENTPD4|LOXL2,0.36454559,4.985334346,2.340013762,0.041806345
MSTRG.5243|SNX19,-0.28641525,5.392037697,-2.332248931,0.042359365
MSTRG.18720|PHLDB2|PLCXD2,0.72033311,3.494822892,2.733230182,0.021427117
MSTRG.25407|NDRG1,0.321561347,4.969738211,2.346830776,0.041326653
MSTRG.10679|YWHAE,-0.276913047,7.679307021,-2.473143645,0.033355465
MSTRG.9571|ROGDI,0.26225135,4.662542283,2.36252245,0.04024285
MSTRG.15341|GYPC,-0.350090169,6.030262514,-2.351385394,0.041009163
MSTRG.9427|RPL3L,-0.403401771,8.721141584,-2.563123937,0.028622835
MSTRG.2611|LARP4B,-0.243292797,6.020716429,-2.346047816,0.041381473
MSTRG.13518|MAU2,-0.415037466,6.03489854,-2.353406306,0.040869056
SCD,1.756503091,3.366880512,3.144210411,0.010677313
MSTRG.111|TPRG1L,-0.255654651,5.449219021,-2.323325491,0.043003732
MSTRG.7168|TMTC4,-0.524884084,3.375391791,-2.716710637,0.022038101
MSTRG.11834|SPAG9,-0.285218172,6.197014238,-2.352479811,0.04093323
MSTRG.3500|ACTR1A,-0.357962565,6.590497755,-2.367922675,0.03987634
MSTRG.1609|RPRD2,-0.425744759,5.162257455,-2.323153365,0.043016255
MSTRG.772|SZT2,-0.269485658,4.765884555,-2.34187597,0.04167477
MSTRG.17818|PPP6R2,-0.211756359,5.782729584,-2.325153402,0.042870963
MSTRG.25005|TRAM1,0.251964774,4.815579001,2.336375977,0.042064548
MSTRG.5474|DUSP16,-0.346992002,4.483878235,-2.377119778,0.039259654
MSTRG.23710|AC006480.1|LINC01372,-0.648661729,6.323699275,-2.351010262,0.041035222
MSTRG.10705|HIC1,0.503156929,4.475368731,2.382147162,0.03892652
MSTRG.26521|NACC2,-0.252374475,4.181842697,-2.416297306,0.03673591
MSTRG.18374|APEH,-0.290295475,5.836050905,-2.316486803,0.043504025
MSTRG.5491|EMP1,0.636582107,5.16463354,2.323520046,0.042989581
MSTRG.5091|MIR6716|PHLDB1,0.284988353,5.876275077,2.319701578,0.04326814
MSTRG.6490|TBX3,-0.348499508,3.48752027,-2.800857337,0.019098408
MSTRG.11829|RP11-700H6.4,-0.848765233,2.243042506,-3.984921885,0.002680779
THY1,2.251624274,2.659934192,3.64015069,0.004681565
MSTRG.2894|RET,-0.63297559,3.610925602,-2.606511411,0.02658543
MSTRG.16139|C2orf82|GIGYF2,-0.284479429,5.52138816,-2.304685678,0.044380737
MSTRG.25793|RGP1|RP11-112J3.16,-1.067429595,4.444731423,-2.433226701,0.035695349
MSTRG.19906|G3BP2|Y_RNA,-0.473403569,6.722306691,-2.359945969,0.040418875
MSTRG.9012|IDH3A,0.318084254,6.004703349,2.312645148,0.043787553
MSTRG.18417|RAD54L2|TEX264,0.280818947,4.575497238,2.338609981,0.041905799
MSTRG.19933|SEPT11,0.298074346,4.2749034,2.403604907,0.037535563
MSTRG.16173|COL6A3,0.706329052,7.384434639,2.389377917,0.038452239
MSTRG.16308|CDC25B,0.713046404,2.8190506,3.2693551,0.008653602
MSTRG.7137|DOCK9,0.353229442,4.927054209,2.301334796,0.044632799
MSTRG.22819|RP11-367G18.1,-0.322561889,4.436817132,-2.360748958,0.040363934
MSTRG.20490|CTD-2083E4.7|LRRC14B,-0.492944232,5.589722418,-2.298191786,0.044870493
MSTRG.7898|TGFB3,0.890671029,3.57328774,2.776344741,0.019911498
MSTRG.22237|HLA-DRA,0.459727279,5.611736805,2.292328302,0.045317226
MSTRG.12295|C1QTNF1,0.780195641,2.953915625,2.970333236,0.014323063
MSTRG.12222|RNF157,-0.632970575,5.681140826,-2.312960264,0.043764228
MSTRG.18870|KBTBD12,-0.700995954,5.198889242,-2.3013303,0.044633139
MSTRG.6601|CLIP1,-0.302054953,8.119948412,-2.458012824,0.034224049
MSTRG.26928|TIMP1,0.99527035,3.332797048,2.930254066,0.015330056
MSTRG.13368|ADGRE5,0.366401399,3.922413193,2.504891092,0.03160319
MSTRG.4086|ANO5,-0.435468856,6.733029036,-2.356558386,0.040651462
MSTRG.2736|VIM,0.483817925,7.492173438,2.389474485,0.038445943
MSTRG.785|IPO13,-0.299411539,6.922423308,-2.35661033,0.040647886
MSTRG.22251|AL645941.1|HLA-DMA|HLA-DMB|XXbac-BPG181M17.5,0.377738707,4.250847185,2.374923374,0.039406073
MSTRG.18265|LRRC2,-0.458091677,7.822872092,-2.430334272,0.035871053
MSTRG.8475|BNIP3P5|CAPN3|GANC|RP11-164J13.1,-0.393082904,9.295428264,-2.541974466,0.029671545
MSTRG.22806|FYN,0.505511569,3.396559561,2.708915248,0.022332461
MSTRG.10125|AKTIP,-0.315535641,5.96895696,-2.293627481,0.045217871
MSTRG.17313|DGCR8|MIR1306|MIR3618,-0.304132749,4.481672798,-2.328573903,0.042623591
MSTRG.19103|SERP1,0.344043729,3.73662975,2.538120338,0.029866724
MSTRG.27476|BGN,1.438897352,3.819547424,2.595189543,0.027102727
MSTRG.4007|PARVA,0.431713512,3.635621763,2.599194019,0.026918626
MSTRG.3283|ADIRF|AGAP11|BMS1P3|FAM25A|RP11-96C23.11|RP11-96C23.13|RP11-96C23.14,0.62629315,3.92633653,2.471298514,0.033460208
MSTRG.24697|PPP2R2A,-0.358753127,4.574812558,-2.303717205,0.044453445
MSTRG.823|IPP|RP11-767N6.7,-0.420403444,3.615539939,-2.545703877,0.029483888
MSTRG.6578|RNF34,-0.311146843,5.223508672,-2.268102275,0.047209306
MSTRG.17608|LGALS1,0.493971057,6.460335755,2.293982024,0.045190794
MSTRG.1250|EEF1A1P11,0.671702611,4.029732138,2.551906,0.029174414
MSTRG.1903|OLFML2B,1.066364309,3.543723604,2.654788046,0.024487965
MSTRG.7144|UBAC2,-0.343382987,4.68968264,-2.299352077,0.044782602
MSTRG.11996|MRC2,0.656757268,5.172653004,2.27144715,0.046943569
MSTRG.3457|MRPL43,-0.420724844,3.99858725,-2.428424001,0.035987562
MSTRG.12894|MBP|RP11-862L9.2,-0.406385207,6.070678792,-2.277385681,0.046475353
MSTRG.7599|NID2,0.756408342,3.323640992,2.70592566,0.022446394
ENSG00000149639,0.388482443,3.642870921,2.535949507,0.029977219
MSTRG.2011|MYOC,-0.621769312,4.464358173,-2.359068546,0.040478992
MSTRG.23963|ZNF3,0.712771471,3.381960244,2.570433839,0.028269002
MSTRG.24251|RP11-309L24.6,-0.379844423,5.841366927,-2.259264518,0.047918482
MSTRG.1269|MFSD14A,0.338817859,3.581560852,2.580979914,0.027766176
MSTRG.23025|HYMAI|PLAGL1,0.491044099,3.567045088,2.561215259,0.028715946
MSTRG.21398|FAM53C,-0.290441909,6.001803389,-2.269680322,0.047083755
MSTRG.26848|PRRG1|RP11-357K9.2|RP5-972B16.2|TSPAN7,-0.285677074,6.805882211,-2.314168812,0.043674886
MSTRG.5744|ASB8,-0.314205429,7.118015171,-2.346163567,0.041373364
MSTRG.208|UBE4B,-0.379953319,5.243180009,-2.249810762,0.048688535
MSTRG.25779|TPM2,-0.384646818,12.75919619,-2.765461954,0.020283575
MSTRG.17339|CRKL,-0.257034604,6.232258749,-2.276433943,0.046550085
MSTRG.14028|PLEKHA4,0.832650742,2.941915462,3.014910459,0.013281792
MSTRG.10369|COG4,-0.202650994,5.342709043,-2.243226723,0.049231913
MSTRG.20566|EEF1A1P13,0.647752568,4.296664421,2.436068632,0.035523538
MSTRG.27305|IL13RA1,0.227716329,5.163464728,2.242152129,0.049321155
MSTRG.2332|KCTD3,0.285605133,3.776469969,2.453899342,0.034464018
MSTRG.1611|ECM1,1.015473931,2.811633683,3.343487272,0.007645318
MSTRG.12564|TUBB6,0.489145608,3.709948045,2.615593706,0.026177584
MSTRG.13734|RYR1,-0.374972689,10.92631812,-2.611259952,0.02637141
MSTRG.18741|USF3,-0.29938404,5.157016179,-2.238815873,0.049599223
MSTRG.19907|USO1,-0.330946686,7.925718606,-2.381990101,0.038936885
MSTRG.7079|AC000403.1|KCTD12,0.356635184,5.292694281,2.233145561,0.050075315
MSTRG.22403|RPL7L1,0.708640407,4.64787219,2.266338986,0.04734998
MSTRG.11480|MED1,0.733617862,3.535720466,2.596179775,0.027057086
MSTRG.26719|ANOS1,-0.307365495,3.940453808,-2.374226574,0.039452635
MSTRG.2074|TOR3A,0.414450794,3.361541681,2.678121338,0.023534326
MSTRG.3589|NRAP,-0.430215967,11.54613259,-2.639051881,0.025152833
MSTRG.1686|S100A11,0.657371031,3.818891375,2.554912422,0.029025562
MSTRG.5387|C1R|C1RL,0.76405286,5.286530414,2.244102835,0.04915927
MSTRG.3357|MYOF,0.902441779,3.511934359,2.701211653,0.02262723
MSTRG.13108|LONP1,-0.259776879,5.632314196,-2.227205499,0.050578802
MSTRG.17078|RCAN1,-0.535205182,4.503477819,-2.329823514,0.042533567
MSTRG.1056|GADD45A,1.053230541,3.44588271,2.920487825,0.015586147
MSTRG.17219|COL6A2,0.782208367,7.385833705,2.313292815,0.043739627
MSTRG.18315|DHX30|uc_338,-0.232286005,4.873841393,-2.232806767,0.050103901
MSTRG.26482|EEF1A1P5,0.545077686,6.671095354,2.256348079,0.04815477
MSTRG.23988|MEPCE,-0.236751321,4.150029673,-2.331124855,0.042440013
MSTRG.24196|ASB15,-0.401946754,6.593811282,-2.281197844,0.046177185
MSTRG.2110|RGL1,1.077120785,2.340843686,3.612340847,0.004899908
MSTRG.23404|GPNMB,0.643435992,4.35821273,2.371503427,0.039635122
MSTRG.3683|RP11-298J20.4|ZRANB1,-0.263325057,5.50079657,-2.218733015,0.051305427
MSTRG.5780|TUBA1C,0.457880785,4.550765886,2.295621741,0.045065772
MSTRG.3727|PRAP1|ZNF511,-0.244208391,4.269438702,-2.299513183,0.044770411
MSTRG.18460|NEK4,-0.429208209,2.801639915,-2.961448105,0.014540344
MSTRG.12705|ZNF24,-0.32052187,5.547300359,-2.217931431,0.051374694
MSTRG.8746|TLN2,-0.535607333,5.074376237,-2.221813522,0.051040073
MSTRG.21252|ZNF608,0.579752659,2.431326815,3.288084748,0.008386572
MSTRG.5230|PRDM10,-0.420509674,3.691563328,-2.426090012,0.036130419
MSTRG.5353|IFFO1,0.520065336,3.971435034,2.387196431,0.038594727
MSTRG.26883|DDX3X,-0.488922197,6.730037239,-2.272760673,0.046839613
MSTRG.18170|SLC25A38,-0.251343737,4.454880155,-2.265736508,0.047398139
MSTRG.3158|SYNPO2L,-0.346518278,8.166076019,-2.373367216,0.039510134
MSTRG.6943|SLC25A30,-0.753335052,5.564050001,-2.220988746,0.051110989
MSTRG.24326|CNOT4,-0.289492877,4.703537151,-2.232527938,0.050127439
MSTRG.14186|MYADM,0.63050265,4.758901087,2.302919733,0.044513403
MGP,1.516685377,4.202852429,2.547351018,0.029401382
MSTRG.12029|SCN4A,-0.286833711,7.881465351,-2.35625718,0.040672206
MSTRG.11587|VAT1,0.549784394,4.394123972,2.314716269,0.043634474
MSTRG.10781|MED11,-0.30998082,3.269640575,-2.647401691,0.024797829
MSTRG.1338|CSF1,0.577072311,3.302008012,2.726491578,0.021674267
MSTRG.14504|SLC5A6,-0.354132127,3.589520463,-2.534082476,0.030072575
MSTRG.24278|MEST,1.346942555,2.109572782,4.134987789,0.002113054
MSTRG.18103|TGFBR2,0.40036849,5.686705786,2.210865617,0.051989192
MSTRG.16318|PRNP,0.301748666,5.172759505,2.208651952,0.052183167
MSTRG.2772|KIAA1217,-0.548869828,6.496040206,-2.250235265,0.048653701
MSTRG.17815|HDAC10|MAPK12,-0.388679383,6.626418915,-2.255448272,0.0482279
MSTRG.9775|DCUN1D3|ERI2,-0.382869091,3.453840088,-2.536604256,0.02994385
MSTRG.23324|C7orf26,-0.475838823,2.723037191,-3.068886132,0.012123558
MSTRG.7200|ARGLU1,0.335053699,6.41534963,2.239605054,0.04953331
MSTRG.4545|SLC29A2,-0.29820353,6.278804244,-2.238186439,0.049651854
MSTRG.4676|P2RY2,-0.334929955,4.585602839,-2.234474716,0.04996332
MSTRG.10485|CMIP,0.989815222,2.410622433,3.362678969,0.0074046
MSTRG.1870|F11R|RP11-544M22.13|TSTD1,0.56232218,3.612492338,2.520855582,0.030756787
MSTRG.7595|GNG2,0.722315873,2.621096127,3.087674316,0.011745039
MSTRG.9072|HOMER2,-0.261688689,6.297364823,-2.225759039,0.050702146
MSTRG.10689|SCARF1,0.327585026,3.471288491,2.486036458,0.032632562
MSTRG.8467|EHD4,0.779689027,3.020426676,2.793142103,0.01935065
MSTRG.18616|ROBO1,0.340686906,3.510376986,2.459799595,0.034120328
MSTRG.26465|FAM78A,-0.353422304,5.160088579,-2.193729229,0.053509145
MSTRG.7284|APEX1,-0.542810155,4.534335982,-2.254910574,0.048271652
MSTRG.26925|ARAF,-0.259062203,6.182426559,-2.215308438,0.051601986
MSTRG.23549|EPDR1|GPR141|NME8,0.538581285,5.837683769,2.211602994,0.051924733
MSTRG.20895|TNPO1,-0.741146335,5.683497887,-2.197621411,0.053160198
ENSG00000112902,0.741184002,2.610768909,3.05276809,0.012458206
MSTRG.12143|C17orf80,-0.603696231,3.945139453,-2.369014895,0.039802611
MSTRG.1198|RPAP2,-0.294958902,4.166622835,-2.282465884,0.046078418
DAG1,-1.958678451,6.205914675,-2.242922423,0.049257169
MSTRG.1910|SH2D1B,-0.846022663,3.518860813,-2.456241633,0.034327172
MSTRG.19574|MRFAP1,-1.13782225,6.507324781,-2.226919678,0.050603152
MSTRG.5959|NABP2,-0.396686171,3.908676836,-2.325655019,0.042834598
MSTRG.1919|DDR2,0.320165098,4.402478961,2.236390597,0.049802315
MSTRG.1692|S100A4,0.571644173,4.474407734,2.273936613,0.046746735
MSTRG.2071|ANGPTL1,0.293858166,4.75799292,2.212386209,0.051856352
MSTRG.11375|RAD51D|RAD51L3-RFFL|RFFL|Vault,0.404568074,3.6348281,2.404574638,0.037473868
MSTRG.15420|CCNT2,-0.947997389,3.481939252,-2.520141549,0.030794159
MSTRG.6127|LGR5,-1.006394522,3.731364282,-2.402684613,0.037594204
MSTRG.3152|USP54,-0.389082132,7.289628701,-2.254939537,0.048269294
MSTRG.26193|SVEP1,0.584878379,4.044488721,2.357980746,0.040553646
MSTRG.20570|FBXL7,0.708045919,2.333990551,3.35700129,0.007474987
MSTRG.27424|FHL1,-0.664300733,12.03908004,-2.601632351,0.026807137
MSTRG.11473|PLXDC1,0.46988269,4.571031467,2.220738522,0.051132522
MSTRG.25658|DENND4C,-0.332647851,3.996455954,-2.295143703,0.045102185
MSTRG.15617|ATF2|uc_338,-0.323661309,3.767048603,-2.340331327,0.041783879
MSTRG.16992|JAM2,0.530434238,3.106323378,2.62751035,0.025651911
MSTRG.2388|WDR26,-0.294230784,6.483027787,-2.211572978,0.051927356
MSTRG.2217|KDM5B,0.495607138,3.121811969,2.710239093,0.022282195
MSTRG.25945|TLE1,-0.402759382,5.010349543,-2.17222484,0.055477258
MSTRG.9753|CTD-2349B8.1|ITPRIPL2|SYT17,0.373789948,3.700920171,2.387203904,0.038594238
MSTRG.6415|ANAPC7|ARPC3|RP11-478C19.2,0.214169641,5.487215723,2.165823134,0.056076497
MSTRG.18953|CDV3,-0.34106597,6.646583906,-2.207033779,0.052325403
MSTRG.25890|TJP2,0.310069143,3.78367442,2.357998918,0.040552397
MSTRG.13128|KHSRP|MIR3940,-0.243149392,5.088523902,-2.169132625,0.055765935
MSTRG.23264|INTS1,-0.230331883,5.703250754,-2.169463729,0.055734955
MSTRG.22840|KPNA5,-0.255668849,3.953194888,-2.294019592,0.045187926
ADAMTS2,2.17102974,1.909029628,4.412034949,0.001372729
MSTRG.23696|KCTD7|RABGEF1,-0.321100436,4.579553734,-2.203827475,0.052608342
MSTRG.2419|ADCK3,-0.323145288,9.563655849,-2.414714577,0.036834705
MSTRG.13543|CTD-2561J22.3|LINC00664|ZNF429|ZNF493,0.448896698,3.934264756,2.350111762,0.041097703
MSTRG.12782|C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,0.355867475,6.851729564,2.21504493,0.051624873
MSTRG.6452|ERP29,0.250980741,4.10651409,2.280107686,0.046262261
MSTRG.22132|HLA-E,0.348235378,7.239325741,2.24228249,0.049310321
MSTRG.25734|SNORD121B|UBAP2,-0.37689003,5.557194795,-2.152674921,0.05732684
MSTRG.9494|TCEB2,0.316175946,5.715565819,2.155232955,0.0570815
MSTRG.6381|CORO1C,0.310225383,4.76348615,2.181402183,0.054628947
MSTRG.25300|ABRA,-0.937201453,7.981772824,-2.246262386,0.048980654
MSTRG.16227|MTERF4,-0.272303068,4.47568018,-2.197717304,0.053151628
MSTRG.4360|FTH1,-0.369667924,8.750082892,-2.339889741,0.041815123
MSTRG.26073|EIF4BP3,-0.36577994,3.527579157,-2.419536214,0.036534549
MSTRG.11606|AC023855.1|HDAC5,-0.305262513,5.989657648,-2.158629833,0.056757266
MSTRG.15519|CD302|LY75|LY75-CD302,0.97061987,3.111209714,2.658029599,0.024353204
MSTRG.14095|VRK3,-0.335374341,3.604684136,-2.412512211,0.036972612
MSTRG.24483|ASB10,-0.250923287,4.867089308,-2.151815778,0.057409467
MSTRG.3532|NEURL1,-0.487135313,5.885019107,-2.159494354,0.05667503
MSTRG.15081|EIF2AK3,0.807663166,2.704537543,3.194942586,0.009803959
ENSG00000151458,0.520221728,2.657367644,2.965610112,0.01443815
MSTRG.11727|MRPL10,-0.203058769,5.148984226,-2.140142443,0.058543537
MSTRG.11496|MED24|MIR6884,-0.226791827,5.730168214,-2.144063242,0.058160252
MSTRG.15337|NIFK,0.437202537,3.170947299,2.681035706,0.023417856
MSTRG.10909|ARHGEF15,0.310756719,3.90320053,2.284591885,0.045913286
MSTRG.12857|VPS4B,0.501429501,3.045789911,2.68087194,0.023424386
MSTRG.3875|OR56B1|TRIM22,0.401477466,3.641780586,2.389256563,0.038460152
MSTRG.18993|ARMC8,-0.20497352,5.549616856,-2.136004363,0.058950693
MSTRG.1329|AMPD2|GNAI3|MIR197|RP5-1160K1.3,0.323308491,3.955861831,2.304893204,0.044365172
MSTRG.10727|METTL16,-0.548392071,3.183274776,-2.514411351,0.031095709
TAL2,-1.966020262,2.370174895,-3.476738014,0.006126889
MSTRG.2398|ENAH,-0.521037876,6.215645771,-2.145365755,0.058033456
MSTRG.21873|RIPK1,0.334154276,3.680531366,2.362682021,0.040231973
MSTRG.22011|SOX4,0.817356381,2.989505015,2.788785974,0.01949455
MSTRG.2039|RABGAP1L,0.633559278,2.7593802,2.913649229,0.015768049
MSTRG.18114|CMTM6,0.600000052,2.696143927,2.9290462,0.015361496
MSTRG.8152|ADSSL1,-0.371512847,8.727683683,-2.316787899,0.043481879
MSTRG.25893|PTAR1,-0.434433499,4.657847908,-2.151735426,0.057417201
MSTRG.4753|UVRAG,-0.293530811,3.674248947,-2.350208017,0.041091005
MSTRG.20386|CPE,0.250405857,4.895946329,2.132037628,0.059343539
MSTRG.23368|TSPAN13,0.488327127,2.445623955,3.146672072,0.010633148
MSTRG.2481|EGLN1,-0.394061184,7.385059764,-2.213329172,0.05177414
MSTRG.16818|CTSZ,0.355769255,5.105637817,2.130118307,0.059534519
MSTRG.5581|RASSF8,-0.427296071,4.626639704,-2.162306259,0.056408344
MSTRG.15954|FN1,0.552170348,6.971139093,2.1754644,0.055176369
MSTRG.335|PADI2,0.318083932,8.723998394,2.296444525,0.045003165
MSTRG.3656|TACC2,-0.350260604,8.537093463,-2.295431968,0.045080224
MSTRG.19844|IGFBP7,0.407907944,6.302333977,2.143574754,0.058207873
MSTRG.2552|ZBTB18,-0.509545552,6.135800658,-2.149964126,0.057587937
MSTRG.17583|MYH9,0.462768343,7.654485793,2.219895891,0.051205101
MSTRG.3268|CCSER2,-0.386367925,6.636503515,-2.165325388,0.056123349
MSTRG.25082|PAG1,0.774185652,2.292033813,3.294923318,0.008291202
MSTRG.11486|TCAP,-0.412817734,10.8352816,-2.423577144,0.036284848
MSTRG.20907|HEXB,0.341375541,3.984928931,2.281588317,0.046146749
MSTRG.14416|NBAS,-0.248263925,4.796588334,-2.130763863,0.059470218
MSTRG.15759|NAB1,0.413910103,3.046525385,2.607510021,0.026540279
MSTRG.23551|SFRP4,1.386467124,3.410062559,2.552613742,0.029139304
MSTRG.293|HSPB7,-0.393694718,9.469490944,-2.330787944,0.042464215
MSTRG.12214|SRP68,-0.226972143,5.449422747,-2.112664446,0.061298489
MSTRG.20133|C4orf32,0.420864638,3.485214264,2.376451276,0.039304162
MSTRG.24228|HILPDA|METTL2B|RP11-155G14.5|RP11-155G14.6|RP11-212P7.3,-0.477042002,3.659749004,-2.337817708,0.041962031
MSTRG.20147|ANK2,-0.411691083,6.619049989,-2.16038724,0.056590216
ENSG00000132464,-0.653654185,2.482614915,-3.114262621,0.011229915
MSTRG.18632|PROS1,0.578097365,3.163629652,2.586342095,0.027513937
MSTRG.13204|COL5A3,0.384686645,4.944136026,2.117927583,0.060761368
MSTRG.5913|ZNF385A,0.757362279,2.617693201,3.074487754,0.012009418
MSTRG.26878|ATP6AP2,0.359530182,3.990628919,2.262454452,0.047661324
MSTRG.20686|LIFR,-0.386304825,5.547022648,-2.113644582,0.06119812
MSTRG.19817|KDR,0.394615021,4.357753322,2.161355585,0.056498372
MSTRG.21659|EBF1,0.434615594,2.442769782,2.966891939,0.014406824
MSTRG.18199|NKTR,-0.447996189,4.374897977,-2.159952494,0.056631497
MSTRG.5057|SIDT2,-0.254044589,4.4477569,-2.149973512,0.057587031
MSTRG.26984|TSPYL2,0.396569259,4.165853782,2.200642883,0.052890828
ENSG00000137642,-1.106982008,1.616237649,-3.993297948,0.002645201
MSTRG.4974|KDELC2,0.338377134,3.201727808,2.533323385,0.03011143
MSTRG.19102|TSC22D2,-0.385642208,3.942928659,-2.282198103,0.046099258
MSTRG.21072|MCTP1,0.844751865,1.853870905,3.743339735,0.003956116
MSTRG.11580|AOC3,0.415941257,4.30762973,2.155651105,0.057041491
MSTRG.26517|KCNT1,-0.414701,4.833042533,-2.106489677,0.061934439
MSTRG.17199|PTTG1IP,0.721557254,5.005904507,2.112020537,0.061364514
MSTRG.25652|RRAGA,-0.216387552,5.619341411,-2.097846461,0.062835225
MSTRG.14960|MOB1A,0.193675589,4.427295352,2.140512434,0.058507265
MSTRG.7781|ACTN1|HMGN1P3,0.585247293,4.264938409,2.194928329,0.053401406
MSTRG.5507|ARHGDIB,0.306233635,4.627461116,2.124375763,0.06010945
MSTRG.12288|CEP295NL|TIMP2,0.520577431,5.837606918,2.096479047,0.062978877
MSTRG.184|H6PD,0.402925127,5.683927597,2.099721841,0.062638717
MSTRG.14932|PAIP2B,-0.628210269,5.823495378,-2.102168988,0.062383182
MSTRG.11381|RP11-799D4.1|RP11-799D4.2|UNC45B,-0.221849506,7.658846102,-2.192022543,0.053662851
MSTRG.22684|LYRM2,-0.225487925,5.014381537,-2.091346852,0.063520838
MSTRG.6956|LRCH1,0.569465745,2.599942584,2.860016432,0.017271343
MSTRG.11893|BZRAP1,-0.612652458,2.9761442,-2.550587235,0.029239946
ENSG00000184675,-0.432264337,2.903841667,-2.559934131,0.028778612
MSTRG.19632|TAPT1,-0.242685455,5.536077297,-2.088762196,0.063795462
MSTRG.10496|CDH13,0.2490703,5.746612284,2.090660966,0.063593604
MSTRG.9345|FAM195A,-0.251037723,4.954267944,-2.091231064,0.063533117
MSTRG.20351|FAM198B,0.39412973,4.317359758,2.15464706,0.057137603
MSTRG.4561|LRFN4,0.630857481,2.058793825,3.638310927,0.004695691
MSTRG.2542|CEP170,0.326056786,4.253388267,2.145869479,0.057984491
MSTRG.14404|ROCK2,-0.350870822,6.345445024,-2.113060883,0.061257874
MSTRG.22842|VGLL2,-0.580009819,6.46331715,-2.102822757,0.062315083
ENSG00000168404,1.082158245,1.20814662,5.114474647,0.000482809
MSTRG.20927|AC113404.1,0.422248769,2.999124709,2.643280659,0.024972411
MSTRG.19957|ANTXR2,0.332628743,3.641324412,2.341977131,0.041667634
MSTRG.3958|TMEM41B,0.636946688,2.75301978,2.717773075,0.021998285
MSTRG.1623|CTSK,1.238972149,3.040124323,2.778798739,0.019828551
MSTRG.17256|ATP6V1E1,-0.193309983,6.024754742,-2.089097099,0.063759814
MSTRG.15487|FMNL2,-0.34905686,4.455453131,-2.120010181,0.060550078
MSTRG.21576|PDGFRB,0.413164655,6.110603026,2.091424816,0.063512572
MSTRG.20405|CLCN3,-0.339346706,5.143057837,-2.076155075,0.065151308
MSTRG.20731|EEF1A1P19,0.67303403,3.681465851,2.430835787,0.035840527
MSTRG.20314|SH3D19,0.298631809,4.92783672,2.078906505,0.064853079
MSTRG.12385|GPS1,-0.20627151,5.6069776,-2.073090293,0.065485041
MSTRG.1423|CSDE1,-0.302402661,10.35808773,-2.338834977,0.041889843
MSTRG.26747|ASB11,-0.498830653,6.472328155,-2.106981787,0.061883526
MSTRG.2833|ARHGAP12,0.213438845,4.424367545,2.12405054,0.060142169
MSTRG.13618|KIAA0355,-0.307142719,4.034642461,-2.170215156,0.05566471
ENSG00000114450,0.639556628,2.46159576,2.965461477,0.014441787
MSTRG.12985|ADAMTSL5,-0.625071157,3.306266007,-2.396742583,0.037975006
MSTRG.9262|ARRDC4,0.38909777,4.321291952,2.165933085,0.056066153
MSTRG.847|CYP4B1,-1.131760714,2.33656357,-3.092677836,0.011646286
MSTRG.9297|CHSY1,0.4591645,3.020181207,2.582450104,0.02769679
ENSG00000236901,-0.833587133,1.976408461,-3.341403857,0.007671931
MSTRG.25268|FZD6,0.634003011,2.470034571,2.871863263,0.016927252
